#timestamp [s],w_RS_S_x [rad s^-1],w_RS_S_y [rad s^-1],w_RS_S_z [rad s^-1],a_RS_S_x [m s^-2],a_RS_S_y [m s^-2],a_RS_S_z [m s^-2]
76.720000,-0.007018236,-0.004191123,-0.000039188,-0.061058659,1.144653197,-9.670525848
76.725000,-0.009677582,0.006373468,-0.000952440,-0.051657620,1.144521647,-9.680191823
76.730000,-0.008167512,0.001226570,-0.006267730,-0.046855788,1.157639370,-9.681207424
76.735000,-0.007033650,-0.001042312,-0.005719207,-0.064914316,1.150916986,-9.669271094
76.740000,-0.008884275,-0.001069927,-0.005901661,-0.061121231,1.156886976,-9.675396843
76.745000,-0.009500413,-0.002603347,-0.002575170,-0.062440718,1.150615054,-9.674152932
76.750000,-0.009932173,-0.000646831,-0.005845922,-0.068630536,1.148101583,-9.674811575
76.755000,-0.005653401,-0.001810989,-0.005803320,-0.063060682,1.154120733,-9.673149279
76.760000,-0.009444632,0.000644405,0.000322286,-0.056460813,1.153471179,-9.674648102
76.765000,-0.009835091,0.000210945,0.000249104,-0.061849769,1.144388465,-9.667657129
76.770000,-0.010681070,0.001335469,-0.004418037,-0.053696231,1.154254972,-9.687052354
76.775000,-0.011118988,-0.003268546,0.005427455,-0.059721512,1.165619153,-9.678244472
76.780000,-0.006595741,0.001210190,-0.002816855,-0.059774869,1.147867155,-9.677368568
76.785000,-0.008763395,-0.000261269,0.000878732,-0.050437232,1.159415159,-9.678729165
76.790000,-0.007882108,-0.003568876,-0.004113940,-0.061451673,1.155448560,-9.667880382
76.795000,-0.006525353,-0.001026635,-0.002906840,-0.062220363,1.153437738,-9.671408974
76.800000,-0.010461622,-0.000180029,-0.006104460,-0.067505126,1.155261888,-9.668253151
76.805000,-0.008973962,0.000945356,-0.002114564,-0.067582255,1.169347620,-9.675334416
76.810000,-0.008831937,-0.000248933,-0.006685680,-0.070450179,1.169029648,-9.684477278
76.815000,-0.008967226,-0.000696282,-0.005173496,-0.055042998,1.171694116,-9.661905099
76.820000,-0.007291759,-0.000237095,0.001573222,-0.052561656,1.158609690,-9.675101239
76.825000,-0.003570848,0.005316639,-0.002625509,-0.050779869,1.157705698,-9.675341652
76.830000,-0.009422716,-0.007510941,0.001045385,-0.062712652,1.168017788,-9.677924205
76.835000,-0.007655290,-0.000330001,0.000382952,-0.066817753,1.175515048,-9.684571299
76.840000,-0.003277764,-0.001646503,-0.002776251,-0.058194891,1.164521746,-9.667061028
76.845000,-0.008275994,-0.001592661,0.000182450,-0.060563213,1.163970838,-9.660372799
76.850000,-0.006112595,-0.000752991,-0.002344967,-0.057290529,1.169429371,-9.663512455
76.855000,-0.005127374,0.001174735,0.001851492,-0.056211627,1.169415694,-9.676686224
76.860000,-0.006981222,0.003246436,-0.002297415,-0.068777082,1.161259929,-9.672153668
76.865000,-0.013039941,-0.005177151,-0.001869161,-0.054186637,1.174713705,-9.679513251
76.870000,-0.008819576,-0.000862362,-0.002264440,-0.056369004,1.173946886,-9.667168831
76.875000,-0.002154720,0.001762912,-0.000086360,-0.046084891,1.169646856,-9.677086632
76.880000,-0.010439714,0.000377485,0.001849343,-0.062590788,1.179334583,-9.669792362
76.885000,-0.007486054,-0.000497644,-0.000064771,-0.067042690,1.167137961,-9.675367610
76.890000,-0.008046724,-0.003341527,-0.007582619,-0.064903219,1.175360449,-9.675292229
76.895000,-0.007796127,0.002133820,-0.004451779,-0.058024109,1.173792341,-9.666604718
76.900000,-0.010381157,-0.001349088,0.002653981,-0.066533201,1.183433130,-9.660955072
76.905000,-0.008642884,-0.000119794,-0.001094165,-0.063512417,1.168973010,-9.667796914
76.910000,-0.006713340,0.000041992,0.001327777,-0.066573326,1.176971538,-9.661641020
76.915000,-0.008871097,-0.001791933,-0.000124406,-0.062660391,1.172105934,-9.679410204
76.920000,-0.005794584,-0.001269500,-0.006748979,-0.051245899,1.172956970,-9.658740437
76.925000,-0.007091084,0.003769427,0.001384333,-0.058361049,1.178372822,-9.668843830
76.930000,-0.005107711,-0.000533758,-0.004517333,-0.074038793,1.182430874,-9.663187961
76.935000,-0.004147333,-0.002666518,-0.000703542,-0.067408946,1.162664321,-9.661951883
76.940000,-0.008289669,0.000080984,-0.002673040,-0.060916120,1.171207174,-9.656743572
76.945000,-0.009860264,0.001402652,-0.001672520,-0.066571182,1.182826234,-9.671404666
76.950000,-0.005615711,-0.002357052,-0.005338986,-0.055603741,1.167077582,-9.680560392
76.955000,-0.007455114,0.003742334,-0.004319046,-0.060548452,1.170752265,-9.655477371
76.960000,-0.008905426,0.002211266,-0.003021576,-0.069939696,1.181455299,-9.676356373
76.965000,-0.006027482,0.001477147,0.002415651,-0.070525631,1.172768052,-9.667028400
76.970000,-0.006397849,0.000662984,-0.001336821,-0.067093083,1.185439345,-9.660710681
76.975000,-0.007711300,0.001772355,-0.003654528,-0.068166391,1.181369783,-9.669279986
76.980000,-0.000819760,0.002304790,0.000334643,-0.070105387,1.176980276,-9.674031761
76.985000,-0.000754409,-0.003965396,-0.001204271,-0.050752812,1.185272111,-9.662620883
76.990000,-0.007096448,-0.001155828,-0.001508768,-0.061283270,1.182472626,-9.657852518
76.995000,-0.006348681,0.000456100,-0.003098170,-0.052962427,1.175636759,-9.660710917
77.000000,-0.010750072,0.000489395,-0.005689750,-0.063094685,1.193119082,-9.667466761
77.005000,-0.006645608,0.001436233,0.000615468,-0.065918737,1.180258111,-9.664676693
77.010000,-0.003928073,-0.000842912,-0.002329739,-0.066099270,1.181679824,-9.664317762
77.015000,-0.006539799,0.002633314,0.000367464,-0.078203667,1.181597287,-9.662270550
77.020000,-0.003772235,-0.002622886,-0.003631425,-0.070094040,1.196975668,-9.666671018
77.025000,-0.010371603,-0.003269315,-0.003107137,-0.065682060,1.189503733,-9.665104088
77.030000,-0.005019617,-0.001141072,0.001834956,-0.065312166,1.183352701,-9.671446594
77.035000,-0.006562454,0.000870683,0.000460249,-0.071891403,1.177865571,-9.661565213
77.040000,-0.006258953,-0.004702174,-0.001958386,-0.058916239,1.196268956,-9.667918369
77.045000,-0.007346688,-0.005142423,-0.003104014,-0.071993796,1.185123797,-9.671178146
77.050000,-0.003132272,0.001621275,0.003725748,-0.075534077,1.181992380,-9.649295530
77.055000,-0.003020711,-0.001591269,-0.004030241,-0.062343175,1.199592167,-9.661945272
77.060000,-0.001665853,-0.001738960,-0.000588816,-0.078627468,1.188252573,-9.656215801
77.065000,-0.001872927,-0.004078028,-0.003641378,-0.072177644,1.190756546,-9.658894227
77.070000,-0.008359892,-0.000539280,-0.000561612,-0.069391300,1.199657265,-9.667488964
77.075000,-0.005408440,0.000709063,-0.000749080,-0.070332353,1.200191712,-9.664778356
77.080000,-0.003519830,0.001110742,-0.001851118,-0.065259026,1.200968661,-9.672763384
77.085000,-0.001384236,-0.000355596,-0.001451055,-0.063769999,1.200758104,-9.665087161
77.090000,-0.003990950,-0.001396725,0.001636076,-0.083794153,1.196189295,-9.669759288
77.095000,-0.002807366,0.001299011,-0.004343054,-0.066240572,1.182833514,-9.666109883
77.100000,-0.005240907,0.000813534,-0.002837355,-0.055028625,1.194868221,-9.659882893
77.105000,-0.001949823,0.004859791,-0.002762901,-0.070984715,1.195944963,-9.665436381
77.110000,0.000469840,0.002885998,0.003217537,-0.060507854,1.200314327,-9.665038769
77.115000,-0.008381319,0.000293869,-0.003582950,-0.071430648,1.202693516,-9.674231947
77.120000,-0.007910583,0.001195066,-0.000220557,-0.069845547,1.196156341,-9.658912096
77.125000,-0.003668562,0.005578670,-0.003478702,-0.067424363,1.189156282,-9.677998098
77.130000,-0.004596522,-0.002146672,-0.005698695,-0.070710354,1.198636825,-9.666231685
77.135000,-0.005304867,-0.001204504,-0.000381699,-0.066925073,1.196884050,-9.671643082
77.140000,0.001044573,-0.000027440,-0.001864976,-0.063966971,1.195312031,-9.662787091
77.145000,-0.000135259,0.000676826,-0.001261021,-0.063500994,1.190787409,-9.663506448
77.150000,-0.001277523,-0.004450253,0.002053627,-0.071388239,1.209510298,-9.669182431
77.155000,-0.003606321,0.000526092,0.000438809,-0.060294710,1.199688623,-9.661190567
77.160000,-0.004934872,-0.000345553,0.001280930,-0.072224971,1.198672067,-9.675880060
77.165000,-0.001216035,0.001721484,-0.000384161,-0.070638398,1.210523555,-9.662765280
77.170000,-0.004637810,0.000040851,-0.008781640,-0.069542002,1.203431284,-9.655308153
77.175000,-0.004077814,-0.002775485,-0.005421758,-0.073491052,1.199657054,-9.658245215
77.180000,-0.007911335,-0.001891825,0.000606281,-0.075182730,1.206705319,-9.655091335
77.185000,-0.007108766,0.002303714,-0.000864334,-0.069007131,1.212889975,-9.668145265
77.190000,0.000232490,-0.000513155,0.003250695,-0.075762769,1.196787463,-9.659262333
77.195000,-0.000407231,-0.005338692,-0.001648986,-0.059201838,1.196029458,-9.655058164
77.200000,0.000225322,-0.003229591,-0.005966501,-0.060585821,1.206026824,-9.656097727
77.205000,-0.000701837,-0.004402204,-0.003466430,-0.057988787,1.207654754,-9.655911862
77.210000,-0.003804446,-0.000863364,-0.006480330,-0.068500686,1.208150714,-9.653426965
77.215000,-0.004294481,-0.000578531,0.001233019,-0.073949807,1.213399567,-9.663302468
77.220000,-0.001902033,-0.000878770,-0.000379826,-0.067361144,1.206408664,-9.664366424
77.225000,-0.006782500,0.003819828,-0.001475357,-0.054689191,1.195643239,-9.657630055
77.230000,-0.003476410,-0.005342084,-0.002890766,-0.059425860,1.213007141,-9.662547360
77.235000,-0.001815858,-0.000322900,0.001514314,-0.070796924,1.205149901,-9.656758499
77.240000,-0.002389311,-0.002074660,-0.000084609,-0.072630290,1.209640986,-9.652416667
77.245000,-0.005563499,0.001580073,-0.001076829,-0.077988979,1.206380433,-9.653124340
77.250000,-0.000420986,-0.001746893,-0.002448474,-0.061710703,1.215148508,-9.658194138
77.255000,-0.002678142,-0.003565545,0.002858781,-0.072281889,1.208492945,-9.655990071
77.260000,-0.006594100,-0.001273662,-0.000487716,-0.059776991,1.213550983,-9.656676906
77.265000,-0.001838508,-0.000303136,-0.000193408,-0.063815074,1.207244427,-9.661333792
77.270000,-0.000299316,-0.001317456,-0.002230211,-0.068058073,1.217803779,-9.656592809
77.275000,0.001287865,-0.002809080,-0.000074771,-0.067992737,1.200994267,-9.653383650
77.280000,0.001492079,0.003186537,0.002793934,-0.065029887,1.207954277,-9.658879491
77.285000,0.000566485,0.002322648,-0.000592017,-0.077249121,1.199611863,-9.654844596
77.290000,-0.004172498,0.004636237,-0.002998442,-0.064652773,1.223028084,-9.652759448
77.295000,0.000715712,0.000522359,-0.001510203,-0.065294126,1.189901667,-9.646536391
77.300000,-0.003220980,0.004102965,-0.002183536,-0.062458040,1.204781401,-9.657822381
77.305000,-0.002754867,0.002390662,-0.002494230,-0.071266443,1.213781657,-9.661990437
77.310000,0.002188194,0.005792911,-0.003006456,-0.063892653,1.203550947,-9.649850464
77.315000,0.001277777,-0.001615042,-0.002141845,-0.061608556,1.204490893,-9.662654238
77.320000,0.001515620,-0.005991123,-0.004102430,-0.078494089,1.212944830,-9.655671788
77.325000,0.000170053,0.000222435,0.000037934,-0.065548177,1.205122993,-9.664795455
77.330000,-0.001837446,-0.003275109,-0.003175953,-0.069918195,1.218531312,-9.660138467
77.335000,0.001763998,-0.004863389,-0.003009973,-0.066260073,1.218180940,-9.656745438
77.340000,-0.003522179,-0.002735105,0.000231039,-0.075757039,1.208650235,-9.648485131
77.345000,-0.003166249,0.000941783,-0.004075480,-0.076506619,1.205673701,-9.657683036
77.350000,-0.001761903,-0.009057592,0.003131018,-0.054201530,1.212756987,-9.643248376
77.355000,0.000476965,0.000171922,-0.001377818,-0.070312636,1.213462907,-9.654534677
77.360000,-0.000919328,0.003762935,-0.000457617,-0.065182412,1.214734422,-9.663398213
77.365000,0.002310891,-0.000837369,-0.000219160,-0.067489979,1.208825956,-9.655965372
77.370000,-0.000005500,0.003053646,-0.004588354,-0.075239122,1.209789033,-9.656842081
77.375000,0.000144864,0.002672336,-0.006075908,-0.062564012,1.213150214,-9.662825842
77.380000,-0.004610118,0.002386571,-0.002933500,-0.064530255,1.203324973,-9.662150176
77.385000,-0.003916509,-0.001364053,-0.003273466,-0.071131241,1.207169336,-9.664583964
77.390000,-0.003848588,0.003677157,-0.000481628,-0.066489408,1.208054386,-9.655891257
77.395000,-0.002350472,-0.003928091,-0.004012121,-0.053072718,1.210935124,-9.656001067
77.400000,-0.002664222,-0.002305686,-0.000867980,-0.064348674,1.218541132,-9.658161271
77.405000,-0.000300597,-0.003173400,-0.002405772,-0.071872808,1.203494337,-9.662497508
77.410000,-0.003193592,-0.001190423,-0.002593085,-0.072305432,1.218186586,-9.656559089
77.415000,0.002976250,0.001304909,-0.001664841,-0.072436527,1.203765856,-9.651058883
77.420000,-0.001224110,0.003481287,0.000707638,-0.070627437,1.212534292,-9.655255590
77.425000,-0.005463580,-0.002385590,-0.000411985,-0.065867730,1.219213712,-9.670579519
77.430000,0.000565586,0.002640181,-0.006330212,-0.074633685,1.203816327,-9.651162197
77.435000,-0.001490739,0.000376459,-0.006968927,-0.071381459,1.209933761,-9.656915645
77.440000,0.002886485,0.000958147,-0.000423977,-0.074062499,1.216189246,-9.651158259
77.445000,-0.003494209,0.000342151,-0.001650255,-0.070683453,1.211488690,-9.666214613
77.450000,-0.001518545,-0.000759164,-0.003401754,-0.056085698,1.204997152,-9.655365986
77.455000,-0.000021806,-0.002964628,-0.002694160,-0.072290194,1.212692024,-9.654223113
77.460000,0.002537758,0.002397528,-0.003115176,-0.068343056,1.211901550,-9.655869646
77.465000,-0.002797967,-0.001663060,-0.003079240,-0.062183990,1.214120469,-9.642670761
77.470000,0.003569441,-0.003093562,-0.003531239,-0.056460310,1.212911352,-9.651008744
77.475000,0.001837604,-0.003793883,-0.002806219,-0.074530341,1.200020402,-9.644070013
77.480000,0.003268765,0.000010162,-0.002015746,-0.078871178,1.222649664,-9.645753310
77.485000,0.003852232,-0.001019173,-0.003047881,-0.071331155,1.216772380,-9.653413500
77.490000,0.001864155,0.001663849,-0.004257383,-0.081028871,1.210571292,-9.660871018
77.495000,-0.000561792,0.001298557,-0.002470864,-0.082093197,1.200902809,-9.652693804
77.500000,0.000378803,0.000681777,0.003258431,-0.062921707,1.210173776,-9.662803203
77.505000,0.005964008,-0.000131986,-0.005463236,-0.077539981,1.215330298,-9.649729089
77.510000,-0.001486665,-0.001869872,-0.002167483,-0.065339588,1.208454031,-9.647589835
77.515000,0.001763236,0.000618968,-0.000324790,-0.069902919,1.208759004,-9.643434136
77.520000,0.002676302,-0.002935581,0.000213839,-0.076448763,1.196699714,-9.659599829
77.525000,0.000537932,0.004304574,-0.004825958,-0.071477839,1.213969033,-9.648164122
77.530000,0.003984087,0.001148510,-0.007603702,-0.072226904,1.212882805,-9.652244106
77.535000,0.002006694,0.002181366,-0.002742434,-0.070545291,1.222533753,-9.642105785
77.540000,0.001266935,0.001352017,0.000967670,-0.078931523,1.217258709,-9.662191800
77.545000,0.001813456,-0.003811339,-0.000995098,-0.075213238,1.214556901,-9.648617745
77.550000,-0.000260379,-0.000325793,-0.000920085,-0.073988758,1.201930743,-9.655404821
77.555000,0.001226746,0.001954273,-0.000301176,-0.065549207,1.198178761,-9.662364425
77.560000,0.003068985,0.000372085,-0.003423411,-0.079300608,1.226255799,-9.651659763
77.565000,0.002423254,0.001336638,-0.001937627,-0.081909838,1.201378727,-9.665839620
77.570000,-0.000910224,0.000956166,-0.006714697,-0.072069939,1.219157962,-9.651002170
77.575000,0.003359431,-0.003748277,0.001578439,-0.076152643,1.220121653,-9.660315728
77.580000,0.006983226,-0.002410588,-0.003246614,-0.070442183,1.206304615,-9.654730077
77.585000,0.000016331,0.002350696,-0.001967675,-0.062367442,1.204181262,-9.654026690
77.590000,0.005216229,0.000006910,-0.003087499,-0.069597085,1.196906813,-9.660038941
77.595000,0.001547857,-0.000702453,-0.004420768,-0.062544404,1.210176245,-9.646977066
77.600000,0.001306227,0.001631230,-0.001184003,-0.069909952,1.205284021,-9.656688208
77.605000,0.002186110,0.000272078,-0.000677681,-0.060574310,1.206524172,-9.652188867
77.610000,-0.002714649,0.001261238,-0.000323913,-0.072599994,1.210291363,-9.654993668
77.615000,0.005685339,-0.002645891,-0.004233061,-0.066454147,1.210203521,-9.669907938
77.620000,0.010132799,-0.001379113,-0.003968082,-0.075697729,1.216647123,-9.642385039
77.625000,0.006741964,-0.004010806,-0.002232097,-0.077085955,1.205382094,-9.654506510
77.630000,0.000553231,-0.001438657,0.000404191,-0.068737770,1.197487503,-9.655787753
77.635000,0.005035210,-0.000947824,-0.004470602,-0.072627788,1.210754915,-9.660762356
77.640000,0.007591770,0.001176724,-0.004447872,-0.072722235,1.201450885,-9.652893088
77.645000,-0.000480765,-0.001275196,-0.003361323,-0.069838473,1.205886466,-9.663532338
77.650000,0.004110375,0.000518287,-0.001919783,-0.063971020,1.197585740,-9.645946054
77.655000,0.001187671,-0.000901894,-0.002029122,-0.067775717,1.205858157,-9.654418320
77.660000,0.007935868,-0.002385257,-0.005677147,-0.062551111,1.210913335,-9.639980589
77.665000,-0.000454911,-0.001513016,0.002018986,-0.069330329,1.210113248,-9.640043744
77.670000,0.007058290,-0.000795449,0.003351873,-0.075958405,1.219000321,-9.648773984
77.675000,0.001548998,0.001933070,0.000106383,-0.077840821,1.209178827,-9.645550918
77.680000,0.004384286,-0.003497284,0.002888636,-0.069340121,1.210021702,-9.660827842
77.685000,0.002044102,0.001431248,-0.003479864,-0.074080864,1.209691690,-9.649148319
77.690000,0.007096402,-0.000380944,-0.002692129,-0.074908006,1.208931476,-9.649084883
77.695000,0.002497490,0.000071962,-0.000076002,-0.069965635,1.206976829,-9.668858120
77.700000,0.000688994,-0.003616405,-0.006006352,-0.075010221,1.192801388,-9.649396236
77.705000,0.004284885,-0.002558627,-0.002766000,-0.063187594,1.187920839,-9.659254025
77.710000,0.001863565,0.002999316,-0.006229679,-0.070095324,1.196175860,-9.658653850
77.715000,0.005387224,-0.000965543,-0.001371289,-0.060399268,1.192687438,-9.657834552
77.720000,0.002229472,-0.000071652,0.003191612,-0.070161590,1.214988011,-9.661558597
77.725000,0.008302093,0.000321031,-0.000140423,-0.072463376,1.188791497,-9.653291672
77.730000,0.005409119,0.000548772,-0.001854342,-0.065886131,1.204440999,-9.657664587
77.735000,0.008525721,-0.001953105,0.001216412,-0.074315141,1.192186619,-9.651780491
77.740000,0.003729925,-0.001479762,-0.001110880,-0.076073404,1.192678393,-9.653695034
77.745000,0.005399313,-0.000432512,0.004862337,-0.068404555,1.194383158,-9.653082644
77.750000,0.002440764,0.001190795,-0.001737899,-0.071283770,1.212073697,-9.652618840
77.755000,0.005677022,0.000716999,0.000161051,-0.069464498,1.197642675,-9.659448072
77.760000,0.002525503,-0.001113321,-0.002521184,-0.069793611,1.194436059,-9.653810697
77.765000,0.007641825,-0.004149764,0.003093332,-0.068490636,1.189615496,-9.662486981
77.770000,0.002558765,-0.000650469,-0.000476899,-0.076241216,1.199785679,-9.646155902
77.775000,0.005225707,0.002131686,0.000133157,-0.074936208,1.190415851,-9.653331701
77.780000,0.005775521,0.002357621,-0.001979473,-0.068373464,1.208244480,-9.657361690
77.785000,0.003557713,-0.002582144,0.002854032,-0.064736305,1.193970621,-9.645447077
77.790000,0.002683078,0.001814879,-0.002193388,-0.073237290,1.187677157,-9.656683796
77.795000,0.006150737,-0.003397495,-0.003440936,-0.069793279,1.199455906,-9.644416383
77.800000,0.008241448,0.000093308,0.001336457,-0.075277634,1.196617200,-9.661710477
77.805000,0.003725857,-0.000950337,-0.003588911,-0.072534517,1.192887194,-9.653040317
77.810000,0.009883804,-0.004046476,0.000212256,-0.073132325,1.199207892,-9.658657095
77.815000,0.003315696,0.003356127,-0.001395337,-0.071870535,1.184801537,-9.655253134
77.820000,0.007951587,0.001495508,0.000691339,-0.067659086,1.184609263,-9.640884157
77.825000,0.004707073,0.003008684,0.002058205,-0.057253563,1.192145957,-9.659146229
77.830000,0.005436290,0.001843167,-0.005686948,-0.065535888,1.186954148,-9.658676422
77.835000,0.006132085,0.001117736,-0.002675528,-0.074336112,1.186130203,-9.662434569
77.840000,0.015587137,0.005331257,-0.006141689,-0.077139658,1.190318617,-9.654479121
77.845000,0.002485058,0.003544313,-0.003962191,-0.067391136,1.185407438,-9.663847363
77.850000,0.008113664,0.001044776,-0.001088112,-0.079236645,1.178756307,-9.660668266
77.855000,0.006595662,-0.002411493,-0.002179750,-0.072796757,1.190699763,-9.663230826
77.860000,0.010090869,0.003887805,-0.004806080,-0.071886504,1.185494597,-9.652160033
77.865000,0.006278633,-0.001163100,-0.002049636,-0.071037569,1.192544001,-9.648996144
77.870000,0.009173517,0.006412481,-0.006835058,-0.067946310,1.182928184,-9.650662338
77.875000,0.009465480,0.000340359,-0.001575199,-0.066216953,1.176923318,-9.653803830
77.880000,0.008206658,0.001907840,-0.002289144,-0.075733814,1.186827928,-9.657510134
77.885000,0.007032323,0.001700418,-0.000312686,-0.061746539,1.184360598,-9.645580712
77.890000,0.007197550,0.004782643,0.002870029,-0.074339010,1.174818550,-9.651468578
77.895000,0.006269766,0.002535261,-0.000636084,-0.070770286,1.177726301,-9.657493577
77.900000,0.003446009,0.005589586,-0.002213348,-0.074033473,1.168780809,-9.661004045
77.905000,0.006900068,0.002167713,-0.006373728,-0.076272929,1.178429995,-9.651024818
77.910000,0.003145855,-0.004087725,-0.003779675,-0.070081017,1.176779866,-9.644243812
77.915000,0.002427408,0.000026284,0.001367465,-0.063333209,1.183845484,-9.652635060
77.920000,0.006691447,0.002262409,0.002741401,-0.078123003,1.186842134,-9.653408282
77.925000,0.006927984,-0.002188766,-0.000722619,-0.075719618,1.172562477,-9.651137327
77.930000,0.006430257,-0.002454388,-0.005165638,-0.078117956,1.184605289,-9.652925282
77.935000,0.008419880,0.001167883,0.002333315,-0.073633965,1.176540472,-9.667986015
77.940000,0.007558562,0.004089198,0.002935356,-0.074174173,1.174868038,-9.651676367
77.945000,0.005709233,-0.000586692,0.000050674,-0.076263201,1.168370855,-9.673155954
77.950000,0.009059236,0.003579328,0.001853341,-0.071578778,1.186193627,-9.651803590
77.955000,0.008504135,0.001201437,-0.003289554,-0.072691192,1.169483924,-9.647054021
77.960000,0.009629583,-0.002525281,-0.002165815,-0.074366806,1.153011936,-9.657020522
77.965000,0.011770333,0.002247584,-0.002673701,-0.071177931,1.163619379,-9.652032202
77.970000,0.007862037,0.001062821,0.000834264,-0.074486170,1.167516030,-9.656075810
77.975000,0.009761697,-0.001983240,-0.000902857,-0.067627948,1.170316403,-9.653129558
77.980000,0.007776184,-0.002147314,-0.004710503,-0.072659808,1.154039067,-9.647821580
77.985000,0.010917581,-0.000649857,-0.000317836,-0.071977968,1.179016346,-9.657042061
77.990000,0.006925733,-0.002502245,-0.004595569,-0.064781653,1.171922903,-9.662408517
77.995000,0.011112471,-0.002202629,0.000174006,-0.063583424,1.167546832,-9.663574658
78.000000,0.010896250,0.003185122,-0.004022772,-0.078814882,1.170473690,-9.659893535
78.005000,0.012397066,0.002206755,0.005418360,-0.060843388,1.161441012,-9.662755871
78.010000,0.008125159,0.000223291,-0.001250270,-0.073757968,1.165872036,-9.664072681
78.015000,0.015532792,0.002344905,0.003103267,-0.074462142,1.155349260,-9.646663833
78.020000,0.012050120,-0.001698390,-0.001899858,-0.062727371,1.156491212,-9.657849394
78.025000,0.011703702,0.000530547,-0.000699353,-0.073139607,1.160851492,-9.650962220
78.030000,0.004334068,0.002975910,-0.000630658,-0.077974019,1.157636521,-9.661894124
78.035000,0.007851982,0.003027281,-0.002564115,-0.072128682,1.151694684,-9.661844684
78.040000,0.004523686,-0.001404328,-0.003157010,-0.077964037,1.167142535,-9.668834845
78.045000,0.011537774,-0.005126484,0.002970879,-0.067932818,1.153385180,-9.666077080
78.050000,0.011038344,0.002228483,-0.002995980,-0.060096148,1.153152590,-9.646720215
78.055000,0.008923190,0.000067438,-0.003859735,-0.075529040,1.147914354,-9.652538966
78.060000,0.013398632,0.004203383,0.000239239,-0.064750077,1.144793322,-9.658605517
78.065000,0.008956287,-0.000321074,-0.003692092,-0.066628772,1.153813748,-9.660576929
78.070000,0.009839515,-0.004252876,-0.003341127,-0.069618001,1.156399792,-9.658642615
78.075000,0.013435812,0.007191786,-0.005098905,-0.070692888,1.143348821,-9.657248016
78.080000,0.007442349,0.002680171,-0.003353928,-0.067281176,1.149391395,-9.660673706
78.085000,0.008196552,-0.000898551,-0.001157439,-0.071874805,1.142799830,-9.644919958
78.090000,0.016116806,-0.002867807,0.003274980,-0.069984099,1.147185610,-9.651249803
78.095000,0.013205979,0.005760911,-0.001329531,-0.071680118,1.144010929,-9.660492657
78.100000,0.012668711,0.003197810,-0.001019982,-0.078346739,1.141293944,-9.664527750
78.105000,0.012968692,0.005378759,-0.002474567,-0.071034296,1.133139684,-9.651184505
78.110000,0.005814092,-0.000495261,0.000392494,-0.071185440,1.143241508,-9.656657423
78.115000,0.012492684,0.006378825,-0.004745649,-0.073835549,1.139806084,-9.654007187
78.120000,0.009553423,0.002468525,-0.002714335,-0.074252474,1.139929307,-9.671394320
78.125000,0.015695919,0.003509997,-0.000785687,-0.066719993,1.145228622,-9.666159212
78.130000,0.007151758,-0.001211855,-0.001068266,-0.066586968,1.140183420,-9.662667327
78.135000,0.011485758,0.003800960,-0.000260019,-0.068973613,1.145245212,-9.667846374
78.140000,0.016509168,0.001484426,-0.001257136,-0.079299293,1.118794683,-9.654354435
78.145000,0.013080000,0.003048630,0.001081446,-0.074707269,1.132493318,-9.671011378
78.150000,0.011489565,-0.001174003,-0.003595860,-0.068001817,1.126034316,-9.664503611
78.155000,0.012756204,-0.000059908,0.004438051,-0.071273371,1.134510180,-9.661024807
78.160000,0.013596249,0.000376136,-0.005001556,-0.077668320,1.131406258,-9.673608671
78.165000,0.009761832,0.000925166,-0.003631907,-0.061318749,1.137745578,-9.659788255
78.170000,0.012690124,-0.001217782,-0.002806142,-0.070647085,1.121014996,-9.667664591
78.175000,0.010331655,-0.002192999,-0.001720885,-0.062246342,1.127872991,-9.671528730
78.180000,0.007376293,0.001079367,0.001744268,-0.066828937,1.135387466,-9.659252305
78.185000,0.010858491,0.002011616,0.002102684,-0.071053053,1.131989184,-9.658778295
78.190000,0.012280432,-0.004854270,-0.002652161,-0.075409310,1.122378302,-9.654447548
78.195000,0.010773807,-0.000198879,-0.005141358,-0.073967175,1.124228473,-9.679189134
78.200000,0.016306524,0.002366379,-0.006919269,-0.070976654,1.138971261,-9.648112924
78.205000,0.008349419,0.004364252,-0.001009112,-0.064548149,1.135400421,-9.655760204
78.210000,0.013549847,0.001229826,0.002449462,-0.064466584,1.131112705,-9.663878588
78.215000,0.015599001,-0.000478441,-0.002008600,-0.077549725,1.107224495,-9.672919389
78.220000,0.011018669,-0.001780713,0.000395714,-0.058506844,1.104506848,-9.653639946
78.225000,0.010711881,0.003056702,0.000821267,-0.078244395,1.112708632,-9.658407637
78.230000,0.015257893,-0.000122107,-0.000420663,-0.053561652,1.120040880,-9.658086802
78.235000,0.014204026,-0.001363769,-0.002899798,-0.074670484,1.115967881,-9.667731399
78.240000,0.018048572,0.006061585,0.001501522,-0.062452833,1.116313571,-9.653613482
78.245000,0.010737887,0.002385634,0.000386864,-0.070096876,1.112161139,-9.667689862
78.250000,0.015892420,-0.001138608,0.001332740,-0.063087705,1.102955599,-9.670197823
78.255000,0.012929190,0.000603780,-0.001793241,-0.070672899,1.101104110,-9.676151271
78.260000,0.017308892,0.003558072,0.003416427,-0.078412272,1.118377131,-9.665281475
78.265000,0.013828871,0.004641179,-0.003850717,-0.069540018,1.114718776,-9.660553208
78.270000,0.010459510,0.001119738,0.000938015,-0.073585506,1.091477783,-9.663043551
